Arthur Conan Doyle by Walter Benington, 1914.png	Walter Benington | Wikimedia Commons | Public domain
Arthur Danto, 2012.jpg	AmeOnTheLoose at Italian Wikipedia | Wikimedia Commons | CC BY-SA 3.0
Arthur De Greef.jpg	George Grantham Bain Collection  | Wikimedia Commons | Public domain
Arthur Dinter, Bundesarchiv Bild 119-1416jpg.jpg	Wikimedia Commons | CC BY-SA 3.0 de
Arthur Dix (BerlLeben 1905-06).jpg	Wikimedia Commons | Public domain
Arthur Drews.jpg	Oscar Suck, Karlsruhe | Wikimedia Commons | Public domain
Arthur Duncan-Jones in 1944.jpg	Elliott &amp; Fry | Wikimedia Commons | Public domain
Arthur E. Imhof.jpg	Andreab11 | Wikimedia Commons | CC BY-SA 4.0
Arthur Ernst Rutra (1892–1942) 1928 © Edmund (Eduard) Wasow (1879–1944).png	Edmund  Wasow  | Wikimedia Commons | Public domain
Arthur Fiedler 1968.jpg	RCA Victor Records | Wikimedia Commons | Public domain
Arthur Fiedler Boston Pops Red Skelton Show 1969.jpg	CBS Television | Wikimedia Commons | Public domain
Arthur Garfield Hays c.1924.png	Bain News Service, publisher | Wikimedia Commons | Public domain
Arthur Goodhart.jpg	Jpbowen | Wikimedia Commons | CC BY-SA 4.0
Arthur Gundaccar von Suttner.jpg	Wikimedia Commons | Public domain
Arthur H Smith.jpg	Arthur Henderson Smith | Wikimedia Commons | Public domain
Arthur Haberlandt (1889–1964).jpg	Wikimedia Commons | Public domain
Arthur Heinrich Schulze Zwickau 2014.jpeg	Udo Rupkalwis | Wikimedia Commons | CC BY-SA 3.0 de
Arthur Holitscher (vor 1926).jpg	Wikimedia Commons | Public domain
Arthur Honegger, Journalist - ETH-Bibliothek Com LC1500-0475-002.tif	Comet Photo | Wikimedia Commons | CC BY-SA 4.0
Arthur Hugh Clough 1860.jpg	Wikimedia Commons | Public domain
Arthur Illies 1905.jpg	Rudolf Dührkoop | Wikimedia Commons | Public domain
Arthur Japin signature.svg	Arthur Japin | Wikimedia Commons | Public domain
Arthur Japin.JPG	Mauritsvink | Wikimedia Commons | Public domain
Arthur Kampf (BLeben 1902-06).jpg	Wikimedia Commons | Public domain
Arthur Kittel (1863).jpg	Wikimedia Commons | Public domain
Arthur Koenig (2009).JPG	C. Löser | Wikimedia Commons | CC BY 3.0 de
Arthur Koestler (1969).jpg	Eric Koch for Anefo | Wikimedia Commons | CC BY-SA 3.0
Arthur Kopit.jpg	DodgingLions | Wikimedia Commons | CC BY-SA 4.0
Arthur Kutscher.jpg	Albert Weisgerber | Wikimedia Commons | Public domain
Arthur Lauber Foto.jpg	Ferdinand Auhser | Wikimedia Commons | CC BY-SA 4.0
Arthur Lehning (1976).jpg	Rob Mieremet / Anefo | Wikimedia Commons | CC BY-SA 3.0
Arthur Leist.jpg	Wikimedia Commons | Public domain
Arthur Levysohn (BerlLeben 1905-06 Anselm Hartog).jpg	Fotograf: Anselm Hartog, Geschäftsführer der Berli... | Wikimedia Commons | Public domain
Arthur Lewin-Funcke.jpg	Wikimedia Commons | Public domain
Arthur Lewis (1915-1991).jpg	Ulises Icardi | Wikimedia Commons | CC BY-SA 4.0
Arthur Loosli, Konzertsänger.jpg	Fotograf Felix Scheidegger, Burgdorf | Wikimedia Commons | CC BY-SA 4.0
Arthur Lutze.jpg	zugeschrieben: Wilhelm von Kügelgen | Wikimedia Commons | Public domain
Arthur M. Schlesinger (Sr.), Ohio State University Monthly.jpg	Not stated | Wikimedia Commons | Public domain
Arthur M. Schlesinger, Jr. 1961.jpg	Robert LeRoy Knudsen | Wikimedia Commons | Public domain
Arthur Machen - ImgID14891187.jpg	Arthur Machen | Wikimedia Commons | Public domain
Arthur Machen signature.svg	Arthur Machen | Wikimedia Commons | Public domain
Arthur Mangin , publiciste scientifique (cropped).jpg	Atelier Nadar | Wikimedia Commons | Public domain
Arthur Mayger Hind photo portrait.png	British photo sudio | Wikimedia Commons | Public domain
Arthur Meiner.jpg	Wikimedia Commons | Public domain
Arthur Menge im Atelier von Adolf Wissel.jpg	Adolf Wissel | Wikimedia Commons | CC BY-SA 3.0
Arthur Miller by Wolfgang Fischer-01.jpg	Wolfgang Fischer | Wikimedia Commons | CC BY-SA 4.0
Arthur Miller signature.svg	Arthur Miller Created in vector format by Scewing | Wikimedia Commons | Public domain
Arthur Moeller van den Bruck.jpg	Bennorey | Wikimedia Commons | CC BY-SA 4.0
Arthur Nikisch LCCN2014712922 (cropped).jpg	Bain News Service, publisher | Wikimedia Commons | Public domain
Arthur Nussbaum.jpg	The Schwadron Collection of the National Library o... | Wikimedia Commons | Public domain
Arthur Omre.jpg	Wikimedia Commons | CC BY-SA 3.0
Arthur Pestana (Pepetela).jpg	Jmendez~commonswiki assumed . | Wikimedia Commons | CC BY-SA 3.0
Arthur Piechler.JPG	Wikimedia Commons | Public domain
Arthur Rackham, a bibliography-016.jpg	Sarah Briggs Latimore / Grace Clark Haskell | Wikimedia Commons | Public domain
Arthur Rackham-1922-Fr.jpg	Frederick Coykendall | Wikimedia Commons | Public domain
Arthur Raffalovich (1853-1921).jpg	Bolesław Matuszewski | Wikimedia Commons | Public domain
Arthur Ramos (1940).tif	Wikimedia Commons | Public domain
Arthur Rimbaud signature.svg	Morn | Wikimedia Commons | Public domain
Arthur Rodzinski.jpg	Wikimedia Commons | Public domain
Arthur Rohn ETH-Bib Portr 16016.jpg	ETH Zürich | Wikimedia Commons | CC BY-SA 3.0
Arthur Rosenberg before 1943.jpg	Deutsches Reich. Reichstag. | Wikimedia Commons | Public domain
Arthur Rubinstein (1971).jpg	Joost Evers / Anefo | Wikimedia Commons | CC BY-SA 3.0
Arthur Saint-Leon -photo by B. Braquehais -circa 1865.JPG	B. Braquehais | Wikimedia Commons | Public domain
Arthur Scherbius 1.jpg	Wikimedia Commons | Public domain
Arthur Schnitzler - Anatol, Berlin 1893.jpg	Wikimedia Commons | Public domain
Arthur Schnitzler 1912.jpg	Ferdinand Schmutzer | Wikimedia Commons | Public domain
Arthur Schnitzler Lieutenant Gustl (1901).jpg	Moritz Coschell | Wikimedia Commons | Public domain
Arthur Schnitzler an Fritz Freund 1905-04-21.jpg	Arthur Schnitzler | Wikimedia Commons | Public domain
Arthur Schopenhauer Signature.svg	Arthur Schopenhauer | Wikimedia Commons | Public domain
Arthur Schopenhauer by J Schäfer, 1859b.jpg	Johann Schäfer | Wikimedia Commons | Public domain
Arthur Seidl.jpg	Wikimedia Commons | Public domain
Arthur Siebelist 1905.jpg	Rudolf Dührkoop | Wikimedia Commons | Public domain
Arthur Silbergleit.jpg	Wikimedia Commons | CC BY 3.0
Arthur Spanier (1889-1945) circa 1940.jpg	Wikimedia Commons | Public domain
Arthur Stanley Eddington.jpg	George Grantham Bain Collection, Library of Congre... | Wikimedia Commons | Public domain
Arthur Stockdale Cope - Thomas George Baring, Earl of Northbrook.jpg	Arthur Stockdale Cope | Wikimedia Commons | Public domain
Arthur Stoll (cropped).jpg	Marlis Decker | Wikimedia Commons | CC BY 3.0 de
Arthur Sullivan 1898cr.jpg	Wikimedia Commons | Public domain
Arthur Szyk (1894-1951), Portrait with pipe (c. 1946), New Canaan, CT.jpg	Arthur Szyk | Wikimedia Commons | CC BY-SA 4.0
Arthur Tress in 2024 at the Fraenkel Gallery 02.jpg	Christopher Michel | Wikimedia Commons | CC BY-SA 4.0
Arthur Vollmer 1899 Bieber.jpg	Leonhard Berlin-Bieber from „Atelier E. Bieber“  | Wikimedia Commons | Public domain
Arthur Waley by Ray Strachey.jpg	Rachel  Strachey  | Wikimedia Commons | Public domain
Arthur Wellesley, 1st Duke of Wellington Signature.svg	Connormah, Arthur Wellesley, 1st Duke of Wellingto... | Wikimedia Commons | Public domain
Arthur and Fritz Kahn Collection 1889-1932 (20314498926).jpg	Internet Archive Book Images | Wikimedia Commons | No restrictions
Arthur de Gobineau.jpg	Paul Mahaut  | Wikimedia Commons | Public domain
Arthur von Kirchenheim (HeidICON 28693) (cropped).jpg	Ed. Schultze Hofphotograph Heidelberg Plöckstrasse... | Wikimedia Commons | CC BY-SA 4.0
Arthur von Oettingen2.jpg	Wikimedia Commons | Public domain
Arthur von Polzer-Hoditz.jpg	Vlach Pavel | Wikimedia Commons | CC0
Arthur von Ramberg - Maler.jpg	Wikimedia Commons | Public domain
Arthur von Weinberg ca1910.jpg	Wikimedia Commons | Public domain
ArthurBurns USArmyPhoto 1955.jpg	Oscar Porter, U.S. Army Photograph | Wikimedia Commons | Public domain
ArthurHobrecht.jpg	Oscar Begas | Wikimedia Commons | Public domain
ArthurPhillips.JPG	Jan Phillips | Wikimedia Commons | Public domain
ArthurPlantagenetBlackBookOfGarter1534.jpg	http://www.royalcollection.org.uk/microsites/henry... | Wikimedia Commons | Public domain
Arthursmith.JPG	Rodw | Wikimedia Commons | Public domain
Arthur-Pyle Sir Gawaine the Son of Lot, King of Orkney.JPG	Howard Pyle | Wikimedia Commons | Public domain
Arthur-Trebitsch1.jpg	Arthur Trebitsch | Wikimedia Commons | Public domain
Arthur-cravan.jpg	Arthur Cravan | Wikimedia Commons | Public domain
Artist Inka Essenhigh.jpg	Sbmumford | Wikimedia Commons | CC BY 3.0
Artist Rainer Fetting © Samantha Dietmar 2016.jpg	Rawife | Wikimedia Commons | CC BY-SA 4.0
Artist Rainer Ganahl in Kiasma 2015 10.jpg	Kansallisgalleria / Pirje MykkänenFinlands Nationa... | Wikimedia Commons | CC BY-SA 3.0
Artist friendship.Meysenbug-Neutert.jpg	Kirsten Waschkau  | Wikimedia Commons | CC BY-SA 3.0
Artner Teréz.png	Wikimedia Commons | Public domain
Arts Building, McGill University, Aug 31 2022.jpg	D. Benjamin Miller | Wikimedia Commons | CC0
Arts Practicum - NYAP2018 PenelopeUmbrico (31749137068).jpg	Arts Practicum | Wikimedia Commons | CC BY-SA 2.0
Artsybashev MP sig.jpg	Арцыбашев, Михаил Петрович  | Wikimedia Commons | Public domain
Artur Axmann.jpg	F.F. Bauer, Berlin | Wikimedia Commons | Public domain
Artur Bodanzky, by Herman Mishkin.jpg	Krehbiel, Henry Edward, 1854-1923 | Wikimedia Commons | No restrictions
Artur Brausewetter (Bild-Datei).jpg	Wikimedia Commons | Public domain
Artur Heras.jpg	C. Salom | Wikimedia Commons | CC BY-SA 4.0
Artur Heye.jpg	Wikimedia Commons | Public domain
Artur Klinau - Minsk - 2014 AD.JPG	Pracar | Wikimedia Commons | CC0
Artur London 1915 1986.png	Author of this photo is unknown person. | Wikimedia Commons | Public domain
Artur Lundkvist1952.jpg	Wikimedia Commons | Public domain
Artur Mahraun, 1928.JPG	Artur Mahraun   | Wikimedia Commons | CC BY-SA 3.0
Artur Maria Swinarski.jpg	Wikimedia Commons | Public domain
Artur Milchhöfer.jpg	Wikimedia Commons | Public domain
Artur Quintana.jpg	CHV | Wikimedia Commons | CC BY-SA 3.0
Artur Rodziński, 1953 - collezione Tino Barindelli (cropped).tif	Wikimedia Commons | Public domain
Artur Rodziński, firma, 1953 - collezione Tino Barindelli.tiff	Wikimedia Commons | Public domain
Artur Sandauer Polish writer.jpg	Wikimedia Commons | Public domain
Artur Streiter Selbstporträt 1929.jpg	Artur Streiter | Wikimedia Commons | Public domain
Artur Volkmann vor der Staffelei.jpg	Ahvauh | Wikimedia Commons | CC BY-SA 4.0
Artur Weese (Art Institute Chicago).jpg	Fritz Pauli, schweizer Maler | Wikimedia Commons | CC BY-SA 4.0
Artur Zimmermann. Staatssekretär des Auswärtigen Amtes (cropped).png	Wikimedia Commons | Public domain
Artur nikodem (2).jpg	Artur Nikodem  | Wikimedia Commons | Public domain
Artur von Wallpach als Hauptmann der Innsbrucker Standschützen (cropped).tif	Wikimedia Commons | Public domain
ArturHartliebWallthor.jpg	Herbert F. Richter | Wikimedia Commons | CC BY-SA 3.0 de
Arturo Benedetti Michelangeli 1960cr.jpg	Wikimedia Commons | Public domain
Arturo Loria.jpg	Wikimedia Commons | Public domain
Arturo Pérez-Reverte (2024).jpg	Librairie Mollat | Wikimedia Commons | CC BY 3.0
Arturo Schwarz.jpg	Arturo Schwarz | Wikimedia Commons | CC BY-SA 3.0
Arturo Toscanini c1930.jpg	Wikimedia Commons | Public domain
Artur-becker-ffm001.jpg	Dontworry | Wikimedia Commons | CC BY-SA 3.0
Artuš Scheiner (1863–1938).jpg	Wikimedia Commons | Public domain
Artuš Scheiner, signatura.jpeg	Wikimedia Commons | Public domain
Artúr Görgei's signature.jpg	Artúr Görgey | Wikimedia Commons | Public domain
Arundhati Roy W.jpg	Augustus Binu/ facebook | Wikimedia Commons | CC BY-SA 3.0
Arundhati Roy signature.svg	Arundhati Roy, vectorization: Yeeno | Wikimedia Commons | Public domain
Arved Friese (2019).jpg	Porscheharmonie | Wikimedia Commons | CC BY-SA 4.0
Arvedson, Ragnar i Hela världen 4 1918.jpg	Wikimedia Commons | Public domain
Arvid Ahnfelt.jpg	Wikimedia Commons | Public domain
Arvid Hedvall.jpg	Wikimedia Commons | Public domain
Arvid Järnefelt by Eero Järnefelt.jpg	Eero Järnefelt | Wikimedia Commons | Public domain
Arvid Järnefelt signature.svg	Arvid Järnefelt | Wikimedia Commons | CC BY-SA 4.0
Arvid jarnefelt.png	Wikimedia Commons | Public domain
ArvidJarnefelt.jpg	Daniel Nyblin | Wikimedia Commons | CC BY 4.0
Arvind Krishna Mehrotra at his Dehradun home - 2018.jpg	Actionist | Wikimedia Commons | CC BY-SA 4.0
Arvo Pärt.jpg	Woesinger | Wikimedia Commons | CC BY-SA 2.0
Arvo Turtiainen 1969.jpg	Mauritz Hellström | Wikimedia Commons | Public domain
Arvon rect.jpg	Wikimedia Commons | CC BY-SA 4.0
Ary Scheffer - Marie, prinses van Orléans - DM-999-773 - Dordrechts Museum.jpg	Ary Scheffer | Wikimedia Commons | Public domain
Aryeh Eliav (00330422).jpg	Knesset photographer | Wikimedia Commons | CC BY-SA 4.0
Aryeh levavi.jpeg	Israeli GPO photographer | Wikimedia Commons | Public domain
Arzobispo-Polanco-Brito.jpg	IacobusL | Wikimedia Commons | CC BY-SA 4.0
Arzruni Andreas.jpg	Wikimedia Commons | Public domain
Arzu-toker.jpg	ASRA | Wikimedia Commons | CC BY-SA 4.0
As I Lay Dying (1930 1st ed jacket cover).jpg	Published in New York by Jonathan Cape and Harriso... | Wikimedia Commons | Public domain
Asahi Shimbun Tokyo head office.JPG	Kakidai | Wikimedia Commons | CC BY-SA 4.0
Asahigraph-1967-01-27-1.jpg	Wikimedia Commons | Lizenz unbekannt
Asahishimbunmodern.png	株式会社朝日新聞社 | Wikimedia Commons | Public domain
Asar Eppel by Kubik 01.JPG	Mariusz Kubik, http://www.mariuszkubik.pl | Wikimedia Commons | CC BY 2.5
Asasello Quartett.jpg	Wolfgang Burat | Wikimedia Commons | Attribution
Asbach Uralt1713.JPG	Algont at Dutch Wikipedia | Wikimedia Commons | CC BY-SA 3.0
Asbjorn Jaklin.jpg	Harald Groven | Wikimedia Commons | CC BY-SA 3.0
Asbjørn Aarnes 2.png	André Savik | Wikimedia Commons | CC BY-SA 3.0
Asbóth János.JPEG	Mór Erdélyi | Wikimedia Commons | Public domain
Ascan Lutteroth 1905.jpg	Rudolf Dührkoop | Wikimedia Commons | Public domain
Ascanio Celestini 13052007.jpg	Antonella Beccaria | Wikimedia Commons | CC BY-SA 2.0
Aschaffenburg-Schloss-Johannisburg Panorama Innenhof.jpg	Sven Teschke, Büdingen | Wikimedia Commons | CC BY-SA 3.0 de
Ascona- Dokumentationsfotos im Museum, Portrait Hugo Rahner - LABW - Staatsarchiv Freiburg W 134 Nr. 123464.jpg	Willy Pragher | Wikimedia Commons | CC BY 4.0
Asfa-Wossen Asserate - 5426.jpg	Sven Teschke | Wikimedia Commons | CC BY-SA 3.0 de
Asger Jorn (1963) by Erling Mandelmann.jpg	Erling Mandelmann | Wikimedia Commons | CC BY-SA 3.0
Asghar Farhadi in 2018-2 (cropped).jpg	Frankie Fouganthin | Wikimedia Commons | CC BY-SA 4.0
Ashbery-2010-09-12.jpg	David Shankbone | Wikimedia Commons | CC BY 2.0
Ashkan Sahihi, Oktober 2015 (crop).jpg	U.S. Consulate General Frankfurt | Wikimedia Commons | Public domain
Ashley Dukes in 1949.jpg	Elliott &amp; Fry | Wikimedia Commons | Public domain
Ashley Lobo.jpg	Rdlobo | Wikimedia Commons | CC BY-SA 3.0
Ashley-Montagu-1958.jpg	Wikimedia Commons | Public domain
Ashmolean Museum in July 2014.jpg	Lewis Clarke | Wikimedia Commons | CC BY-SA 2.0
Ashot aleksanyan.jpg	Ashot Alexanian | Wikimedia Commons | CC BY-SA 4.0
Ashvaghosha.jpg	Wikimedia Commons | Public domain
Ash-logo.svg	Presse ASH, vector | Wikimedia Commons | CC BY-SA 3.0
Asja Lacis.jpg	Wikimedia Commons | Public domain
Askildsen kjell.jpg	Finn Ståle Felberg | Wikimedia Commons | CC BY-SA 3.0
Asko Sahlberg.jpg	Soppakanuuna | Wikimedia Commons | CC BY-SA 3.0
Asli Erdogan by CaroleParodi-6778.jpg	Carole Parodi | Wikimedia Commons | CC BY-SA 4.0
Asmik Grigorian 2010 (facecrop).jpg	Augustas Didžgalvis | Wikimedia Commons | CC BY-SA 4.0
Asmik Grigorian by Augustas Didzgalvis.jpg	Augustas Didžgalvis | Wikimedia Commons | CC BY-SA 4.0
Asmus Finzen.jpg	Rechte bei Asmus Finzen | Wikimedia Commons | CC BY-SA 3.0
Asmus Trautsch 2016 02.jpg	Kritzolina | Wikimedia Commons | CC BY-SA 4.0
AsmusCarstens.png	Asmus Jacob Carstens | Wikimedia Commons | Public domain
Asmus-2.jpg	Roland Göb-Hecklau | Wikimedia Commons | CC BY-SA 3.0
AsplundGunnarBibliotheque.jpg	En Dum En | Wikimedia Commons | CC BY-SA 2.0
Assaf Gavron portrait 2014.jpg	Howard Romero | Wikimedia Commons | CC BY-SA 3.0
Assaggioli foto.jpg	Maspez | Wikimedia Commons | CC0
Assia Djebar signature.png	Riad Salih | Wikimedia Commons | CC BY-SA 4.0
Assia-Djebar (cropped).jpg	Wikimedia Commons | CC BY-SA 4.0
Assinatura Alexandre Herculano.png	Wikimedia Commons | Public domain
Assinatura Camilo Pessanha.svg	Camilo Pessanha | Wikimedia Commons | Public domain
Assinatura Cecília Meireles.svg	Cecília Meireles | Wikimedia Commons | Public domain
Assinatura D. João V.svg	João V, King of Portugal  | Wikimedia Commons | Public domain
Assinatura D. Maria II.svg	Maria II, Queen of Portugal | Wikimedia Commons | Public domain
Assinatura D. Sebastião.svg	King Sebastian of Portugal | Wikimedia Commons | Public domain
Assinatura Eça de Queirós.png	Wikimedia Commons | Public domain
Assinatura Fernando II.svg	Ferdinand II of Portugal | Wikimedia Commons | Public domain
Assinatura Fernando Namora.svg	Fernando Namora | Wikimedia Commons | Public domain
Assinatura Ferreira de Castro.svg	Ferreira de Castro | Wikimedia Commons | Public domain
Assinatura Hernâni Cidade.svg	Hernâni Cidade  | Wikimedia Commons | Public domain
Assinatura José Saramago.png	Wikimedia Commons | Public domain
Assinatura Marquês de Pombal.png	Wikimedia Commons | Public domain
Assinatura Rene.svg	Raphseck | Wikimedia Commons | CC BY-SA 4.0
Assinatura Walter J. Ong.jpg	Alexandre de Moura Paz | Wikimedia Commons | CC BY-SA 3.0
Assinatura de Dietrich Georg Kieser.jpg	Dietrich Georg von Kieser | Wikimedia Commons | Public domain
Assinatura de Fernando Henrique Cardoso - versão 3.svg	Érico Júnior Wouters | Wikimedia Commons | CC0
Assinatura de Machado de Assis.png	Autograph of Machado de Assis | Wikimedia Commons | Public domain
Assinatura de Mesmer.png	Franz Anton Mesmer | Wikimedia Commons | Public domain
Assinatura euclidesdacunha.svg	assinatura de Euclides da Cunha | Wikimedia Commons | Public domain
Assmann Berson.jpg	Wikimedia Commons | Public domain
Associació d'Editors en Llengua Catalana.jpg	Alzinous | Wikimedia Commons | CC BY-SA 4.0
Associated Press logo 2012.svg	Associated Press | Wikimedia Commons | Public domain
Associazone degli archivisti svizzeri.gif	Wikimedia Commons | Public domain
Asta Scheib 2004.jpg	Michael Lucan | Wikimedia Commons | CC BY 3.0
Asta Scheib 2025.jpg	Amrei-Marie | Wikimedia Commons | CC BY-SA 4.0
Astaire singing in Second Chorus.jpg	Wikimedia Commons | Public domain
Astaire, Fred - Never Get Rich.jpg	Studio publicity still | Wikimedia Commons | Public domain
Astanielsen portræt, ca. 1910.tif	Wikimedia Commons | Public domain
Astel Arnfrid 1.JPG	E.peiffer@gmx.net | Wikimedia Commons | CC BY-SA 3.0
Asterix.svg	Wikimedia Commons | Public domain
Astianax.jpg	Wikimedia Commons | Public domain
Astolphe de Custine signature.png	Astolphe de Custine | Wikimedia Commons | Public domain
Astolphe de Custine.png	Wikimedia Commons | Public domain
Aston Martin DB5, James Bond 01.jpg	Ank kumar | Wikimedia Commons | CC BY-SA 4.0
Aston Uni Lakeside 01.JPG	Chemical Engineer | Wikimedia Commons | Public domain
Aston University Logo.png	Copyrighted official logo for Aston University, UK... | Wikimedia Commons | Public domain
Aston Webb buildings in snow, The University of Birmingham, Dec 2009.jpg	Simonham | Wikimedia Commons | CC BY-SA 3.0
Astor Piazzolla.jpg	Wikimedia Commons | Public domain
Astrid Fritz.jpg	Gluecklichtmomente | Wikimedia Commons | CC BY-SA 4.0
Astrid Kaiser.jpeg	Jü | Wikimedia Commons | Public domain
Astrid Lindgren (cropped).jpg	Wikimedia Commons | Public domain
Astrid Lindgren signature.svg	Polonoid | Wikimedia Commons | CC BY-SA 4.0
Astrid Lindgrens Värld - Bröderna Lejonhjärta.jpg	Kigsz | Wikimedia Commons | CC BY-SA 4.0
Astrid Nischkauer.jpg	Stahlprinzessin | Wikimedia Commons | CC BY-SA 4.0
AstridDehe3.jpg	Matteofini | Wikimedia Commons | CC BY-SA 4.0
Asubiodesign.jpg	The original uploader was Schwnj at English Wikipe... | Wikimedia Commons | CC BY-SA 2.5
AsztalosMiklós.jpg	Wikimedia Commons | Public domain
At Home With Evel Knievel.jpg	Bill Wolf / Sean  | Wikimedia Commons | CC BY-SA 2.0
Atanas Dalchev (vectorized).svg	Luchesar V. ILIEV | Wikimedia Commons | CC0
Atanas Natev.jpg	Own work | Wikimedia Commons | CC BY-SA 3.0
Ataol Behramoğlu.jpg	Sabri76 | Wikimedia Commons | CC0
Ataturk1930s.jpg	Wikimedia Commons | Public domain
Atatürk Kemal.jpg	Wikimedia Commons | Public domain
Atelier Elvira Hartl-Mitius P GR 43-292-ONLINE.jpg	Atelier Elvira | Wikimedia Commons | CC BY-SA 4.0
Atelier Rembrandt César Klein 1927.jpg	Alfred Cohn | Wikimedia Commons | Public domain
Atelier Rembrandt Ernst Schuette 1927.jpg	Alfred Cohn | Wikimedia Commons | Public domain
Atelier Rembrandt Ernst Stern 1927.jpg	Alfred Cohn | Wikimedia Commons | Public domain
Atelierhaus des Bundes Bildender Künstlerinnen Württembergs 2.JPG	Weltenspringerin | Wikimedia Commons | CC BY 3.0
Ateliertheater Wien Eingang.jpg	Culturawiki | Wikimedia Commons | CC BY-SA 4.0
Atelier- Romanschriftsteller, (Andreas?) Birkner - LABW - Staatsarchiv Freiburg W 134 Nr. 102322e.jpeg	Willy Pragher | Wikimedia Commons | CC BY 4.0
Atelje Jaeger - Selma Lagerlöf 1928.jpeg	Atelier Jaeger | Wikimedia Commons | Public domain
Athanase Coquerel.jpg	GIRARD F  ; SCHEFFER Ary  ; CHARDON Jeune  ; ROSSI... | Wikimedia Commons | Public domain
Athanasios Eutaxias.JPG	Wikimedia Commons | Public domain
Athanasius Graf Raczynski 1826.jpg	Wilhelm Wach | Wikimedia Commons | Public domain
Athanasius Kircher.jpg	Cornelis Bloemaert | Wikimedia Commons | Public domain
Athena Farrokhzad.jpg	Sofie Sigrinn | Wikimedia Commons | CC BY-SA 4.0
Athesia Logo.svg	Wikimedia Commons | Public domain
Atiq Rahimi 2010 a.jpg	Siren-Com | Wikimedia Commons | CC BY-SA 3.0
Atlantik-Brücke logo.svg	Wikimedia Commons | Public domain
Atlas Typhoeus Prometheus.png	Karl-Ludwig Poggemann | Wikimedia Commons | Public domain
Attila F. Balázs.jpg	Attila F. Balázs | Wikimedia Commons | CC BY-SA 3.0
Attila Hunnorum Rex Flagellum Dei Aquilejae Eversor Utini Instaurator.jpg	Julio Strozza | Wikimedia Commons | Public domain
Attila Hörbiger 1966.jpg	Basch, Fritz / ANEFO / 2.24.01.04, item number 919... | Wikimedia Commons | CC BY-SA 3.0 nl
Attilio Bertolucci.jpeg	Wikimedia Commons | Public domain
Attributed to Jacob Hoefnagel - Gustavus Adolphus, King of Sweden 1611-1632 - Google Art Project.jpg	Presumably Jacob Hoefnagel | Wikimedia Commons | Public domain
Attribué à Joseph Aved, Portrait de Jean-Philippe Rameau (vers 1728) - 001.jpg	Attributed to Joseph Aved / Formerly attributed to... | Wikimedia Commons | Public domain
Au Bonheur des Dames manuscript.jpg	Émile Zola | Wikimedia Commons | Public domain
Aubrey Beardsley Signature.jpg	Aubrey Beardsley | Wikimedia Commons | Public domain
Aubrey Beardsley ca. 1895.jpg	Frederick H. Evans | Wikimedia Commons | Public domain
Aubrey de Grey - How We Will Beat Aging.jpg	Stifterverband | Wikimedia Commons | CC BY 3.0
Auburn University primary logo.svg	Auburn University | Wikimedia Commons | Public domain
AuburnUniversity-SamfordHall.jpg	J. Glover  | Wikimedia Commons | CC BY-SA 2.5
Auburtin.jpg	Wikimedia Commons | Public domain
Aub-Foto-Scan fg bearb fg.jpg	Peter Muz | Wikimedia Commons | CC0
Auch Rolf Wernstedt vom Volksbund Deutsche Kriegsgräberfürsorge nahm an der Enthüllung der Informationstafel zum Mahnmal für die ermordeten Juden Hannovers teil.jpg	Foto: Bernd Schwabe | Wikimedia Commons | CC BY-SA 3.0
Auckland University Press 20240114 110533.jpg	Prosperosity | Wikimedia Commons | CC BY 4.0
Auckland War Memorial Museum in 2021 (cropped square).jpg	Daan Hoffmann / Auckland War Memorial Museum Tāmak... | Wikimedia Commons | CC BY 2.0
Aud Richter.jpg	Thorleif Wardenær / Oslo Museum | Wikimedia Commons | CC BY-SA 3.0
Audebert (2).jpg	Wikimedia Commons | Public domain
AudenVanVechten1939.jpg	Carl Van Vechten | Wikimedia Commons | Public domain
Audi quattro-Cup (11-07-2015) 22.JPG	Werner100359 | Wikimedia Commons | CC BY-SA 4.0
Audienz Reichskammergericht.jpg	Wikimedia Commons | Public domain
Auditorium Göttingen sign.jpg	Daniel Schwen | Wikimedia Commons | CC BY-SA 2.5
Auditorium der Bucerius Law School.jpg	Tetra09 | Wikimedia Commons | CC BY-SA 4.0
Auditorium maximum der Universität Bayreuth im Herbst 2006.jpg	H. Wurst | Wikimedia Commons | CC BY-SA 2.0 de
Audorf-jakob-in-1898-07-05-der-wahre-jacob-nr312-s2765.jpg	Wikimedia Commons | Public domain
Audre Lorde und May Ayim (cropped).jpg	Schultz, Dagmar | Wikimedia Commons | CC BY-SA 4.0
Audre Lorde, Meridel Lesueur, Adrienne Rich 1980.jpg	K. Kendall | Wikimedia Commons | CC BY 2.0
Audre Lorde.jpg	K. Kendall | Wikimedia Commons | CC BY 2.0
Audrey Hepburn in 1966.jpg	Anefo | Wikimedia Commons | CC BY-SA 3.0 nl
Audrey Hepburn signature.svg	Audrey Hepburn Created in vector format by Scewing | Wikimedia Commons | Public domain
Audubon signature.svg	John James Audubon Created in vector format by Sce... | Wikimedia Commons | Public domain
Audun Mortensen.jpg	Audun Mortensen | Wikimedia Commons | CC BY 2.0
Audur Ava ÓLAFSDÓTTIR.jpg	Furgallàe | Wikimedia Commons | CC BY-SA 4.0
Audur Jonsdottir, nominerad till Nordiska radets litteraturpris 2006.jpg	Johannes Jansson | Wikimedia Commons | CC BY 2.5 dk
